         686669866 function calls (612528273 primitive calls) in 379.804 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    32446    0.005    0.000    0.005    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\path.py:213(codes)
    32184    0.027    0.000    0.029    0.000 C:\Programming\ethos_penalps\src\ethos_penalps\stream.py:195(get_produced_amount)
    32060    0.011    0.000    0.012    0.000 {built-in method builtins.min}
    32052    0.005    0.000    0.005    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\font_manager.py:894(get_math_fontfamily)
    32047    0.040    0.000    0.073    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\util.py:113(set_)
 32047/57    0.114    0.000    0.736    0.013 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:809(_parseNoCache)
    32041    0.004    0.000    0.004    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\font_manager.py:765(get_file)
    32013    0.151    0.000    0.195    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\font_manager.py:697(__hash__)
    31990    0.016    0.000    0.031    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\common.py:1556(get_dtype)
    31853    0.003    0.000    0.003    0.000 {pandas._libs.lib.is_integer}
    31512    0.033    0.000    0.033    0.000 {built-in method numpy.empty}
    31464    0.003    0.000    0.003    0.000 {method 'toordinal' of 'datetime.date' objects}
    31456    0.073    0.000    0.145    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\_ufunc_config.py:33(seterr)
    31456    0.053    0.000    0.055    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\_ufunc_config.py:132(geterr)
    31456    0.013    0.000    0.013    0.000 {built-in method numpy.seterrobj}
31366/31295    0.024    0.000    0.129    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:1763(transform)
    29998    0.005    0.000    0.005    0.000 {method 'rstrip' of 'str' objects}
    28728    0.193    0.000    0.383    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\dateutil\rrule.py:776(_iter)
    28728    0.037    0.000    0.039    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\dateutil\rrule.py:1278(ddayset)
    28728    0.005    0.000    0.005    0.000 {built-in method fromordinal}
    28368    0.022    0.000    0.036    0.000 {method 'astimezone' of 'datetime.datetime' objects}
    27553    0.004    0.000    0.004    0.000 {method 'write' of '_io.StringIO' objects}
    27377    0.003    0.000    0.003    0.000 {method 'sort' of 'list' objects}
    27360    0.050    0.000    0.056    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\dateutil\rrule.py:1079(__mod_distance)
    27360    0.042    0.000    0.046    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\dateutil\rrule.py:1284(htimeset)
    27360    0.005    0.000    0.005    0.000 {built-in method combine}
 27024/60    0.137    0.000   11.150    0.186 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\artist.py:33(draw_wrapper)
26998/26903    0.023    0.000    0.065    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:1089(get_points)
    26874    0.009    0.000    0.011    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\common.py:362(apply_if_callable)
    26543    0.004    0.000    0.004    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\scale.py:129(get_transform)
    26504    0.015    0.000    0.015    0.000 {method 'total_seconds' of 'pandas._libs.tslibs.timedeltas._Timedelta' objects}
    26388    0.007    0.000    0.007    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:1739(<lambda>)
    26386    0.014    0.000    0.014    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\exceptions.py:44(__init__)
26356/22407    0.182    0.000    0.371    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:2401(get_affine)
    26010    0.050    0.000    0.122    0.000 {method 'join' of 'str' objects}
    25616    0.006    0.000    0.006    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\generic.py:353(flags)
    24987    0.016    0.000    0.130    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\construction.py:399(extract_array)
    24748    0.013    0.000    0.018    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\numerictypes.py:283(issubclass_)
    24536    0.005    0.000    0.005    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\path.py:244(should_simplify)
    24439    0.005    0.000    0.005    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\arrays\datetimes.py:495(dtype)
    24370    0.029    0.000    0.085    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\units.py:58(_is_natively_supported)
    24370    0.024    0.000    0.231    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:1494(convert_units)
    24208    0.041    0.000    0.145    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\generic.py:5904(__setattr__)
    24145    0.010    0.000    0.013    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\inference.py:325(is_hashable)
    24053    0.024    0.000    0.035    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\internals\rcsetup.py:414(__getitem__)
    23726    0.003    0.000    0.003    0.000 {pandas._libs.lib.is_iterator}
    23258    0.027    0.000    0.034    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\generic.py:564(_get_axis)
    23179    0.016    0.000    0.019    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:735(get_transform)
    23088    0.008    0.000    0.010    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\base.py:925(__len__)
    21888    0.002    0.000    0.002    0.000 {built-in method math.gcd}
    21862    0.007    0.000    0.009    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\font_manager.py:1009(_normalize_font_family)
    21825    0.048    0.000    0.165    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:341(ymax)
    21795    0.004    0.000    0.004    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\artist.py:1109(sticky_edges)
    21747    0.023    0.000    0.054    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexing.py:2656(check_deprecated_indexers)
    21658    0.052    0.000    0.101    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\fromnumeric.py:40(_wrapit)
    21605    0.026    0.000    0.032    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\results.py:148(__new__)
    21605    0.007    0.000    0.007    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\results.py:171(__init__)
21547/21485    0.012    0.000    0.059    0.000 {method 'view' of 'numpy.ndarray' objects}
    21283    0.046    0.000    0.156    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:331(ymin)
    21136    0.013    0.000    0.065    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:2218(get_affine)
    21129    0.033    0.000    0.134    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\markers.py:238(_recache)
    21021    0.005    0.000    0.005    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_api\__init__.py:79(<genexpr>)
    20758    0.009    0.000    0.014    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\common.py:1744(<genexpr>)
    20694    0.208    0.000    3.791    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\text.py:864(get_window_extent)
    20601    0.061    0.000    0.571    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:1447(transform)
    20601    0.034    0.000    0.414    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:2377(transform_affine)
    20601    0.019    0.000    0.061    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:2381(transform_non_affine)
    20552    0.004    0.000    0.004    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:573(formatter)
20522/20521    0.017    0.000    0.017    0.000 {method 'format' of 'str' objects}
    20449    0.041    0.000    0.097    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_api\__init__.py:133(check_shape)
    20449    0.078    0.000    0.273    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\path.py:98(__init__)
    20449    0.046    0.000    0.078    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\path.py:190(_update_values)
    20094    0.018    0.000    0.020    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\internals\managers.py:2069(internal_values)
    20094    0.016    0.000    0.036    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\series.py:708(_values)
    20042    0.078    0.000    0.078    0.000 {method 'strftime' of 'datetime.date' objects}
19793/19600    0.057    0.000    0.432    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axes\_base.py:766(_unstale_viewLim)
    19682    0.002    0.000    0.002    0.000 {method 'lstrip' of 'str' objects}
19509/19396    0.020    0.000    0.431    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axes\_base.py:780(viewLim)
    19396    0.046    0.000    0.058    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\_api\__init__.py:64(check_isinstance)
    19377    0.041    0.000    0.138    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:336(xmax)
    19371    0.045    0.000    0.180    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:326(xmin)
    19345    0.004    0.000    0.004    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\multiarray.py:153(concatenate)
    19154    0.055    0.000    0.055    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:2879(_interval_contains_close)
    19154    0.003    0.000    0.003    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:290(get_loc)
    19154    0.025    0.000    0.204    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:306(set_label1)
    19154    0.024    0.000    0.201    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:319(set_label2)
    19152    0.002    0.000    0.002    0.000 {method 'weekday' of 'datetime.date' objects}
    19096    0.006    0.000    0.008    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\range.py:946(__len__)
    18656    0.009    0.000    0.013    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:2648(get_matrix)
    18642    0.017    0.000    0.021    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\types.py:176(__get__)
    18428    0.003    0.000    0.003    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\fromnumeric.py:195(_reshape_dispatcher)
    18428    0.019    0.000    0.133    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\fromnumeric.py:200(reshape)
    18428    0.051    0.000    0.287    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:829(from_extents)
    18413    0.019    0.000    0.406    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\axis.py:1987(getter)
    18044    0.002    0.000    0.002    0.000 {method 'pop' of 'list' objects}
    17961    0.059    0.000    0.109    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:2017(scale)
    17942    0.002    0.000    0.002    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\base.py:324(ndim)
    17914    0.002    0.000    0.002    0.000 {pandas._libs.lib.item_from_zerodim}
    17834    0.003    0.000    0.003    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backend_bases.py:866(get_url)
    17784    0.002    0.000    0.002    0.000 {method 'copy' of 'dict' objects}
    17638    0.006    0.000    0.006    0.000 {method 'count' of 'str' objects}
17471/17326    0.009    0.000    0.023    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:2562(get_matrix)
    17367    0.009    0.000    0.012    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\common.py:1154(needs_i8_conversion)
    17287    0.003    0.000    0.003    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\fromnumeric.py:2416(_all_dispatcher)
    17287    0.024    0.000    0.114    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\fromnumeric.py:2421(all)
    17251    0.084    0.000    0.309    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\colors.py:214(_to_rgba_no_colorcycle)
    17193    0.030    0.000    0.439    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\colors.py:397(to_hex)
    17140    0.003    0.000    0.003    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\enum.py:796(name)
    17037    0.016    0.000    0.246    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\backend_bases.py:953(set_foreground)
    16941    0.007    0.000    0.007    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\proplot\internals\__init__.py:249(<dictcomp>)
    16938    0.003    0.000    0.004    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\indexes\base.py:5090(_values)
    16879    0.004    0.000    0.004    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\dates.py:269(get_epoch)
    16663    0.025    0.000    0.079    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\artist.py:993(set_visible)
 16503/45    0.037    0.000    0.727    0.016 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pyparsing\core.py:4566(parseImpl)
    16119    0.003    0.000    0.003    0.000 {built-in method builtins.vars}
    16028    0.028    0.000    0.070    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\dtypes\common.py:1278(is_bool_dtype)
    15905    0.003    0.000    0.003    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\path.py:232(simplify_threshold)
    15752    0.003    0.000    0.003    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\fromnumeric.py:3265(_round_dispatcher)
    15752    0.017    0.000    0.071    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\fromnumeric.py:3269(round)
    15733    0.017    0.000    0.127    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\pandas\core\construction.py:461(ensure_wrapped_if_datetimelike)
    15678    0.007    0.000    0.007    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\_ufunc_config.py:426(__init__)
    15678    0.023    0.000    0.105    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\_ufunc_config.py:430(__enter__)
    15678    0.020    0.000    0.083    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\_ufunc_config.py:435(__exit__)
    15494    0.013    0.000    0.042    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:2178(<lambda>)
    15468    0.016    0.000    0.022    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\matplotlib\transforms.py:374(width)
    15406    0.006    0.000    0.032    0.000 C:\Users\Julian\mambaforge\envs\ethos_penalps\lib\site-packages\numpy\core\_methods.py:39(_amax)
